ID,country,sector_trabajo,area_performance,profesion,cargo_trabajo_actual,actividad_institucion,sabe_programar,años_exp_programacion,niv_conocimiento_programacion,javascript,react,react_native,typescript,node_js,express,next_js,python,java,angular,mongo_db,solidity,unity,net,aws,fue_recomendado,orientacion,preferencia_rol_ia,nivel_estudio_dev,interes_resolver_problemas_inf_dev,capacidad_enfoque_dev,interes_conocimiento_programacion_dev,flexibilidad_cambios_at_work_dev,considera_importante_etica_ddhh_dev,considera_formacion_sector_publico_en_ia_dev,nivel_estudio_pm,mente_abierta_pm,interes_agile_pm,virtud_confiabilidad_pm,virtud_liderazgo_pm,virtud_proactividad_pm,virtud_valoracion_pm,virtud_seguimiento_proyectos_pm,virtud_persona_organizada_pm,interes_soft_seguimiento_proyectos_pm,considera_importante_etica_ddhh_pm,considera_formacion_sector_publico_en_ia_pm,nivel_estudio_ds,interes_proyeccion_datos_ds,interes_visualizaciones_ds,considera_util_decisiones_datos_ds,interes_volumens_datos_ds,sabe_aplicar_metodologias_ds,virtud_innovacion_ds,interes_deteccion_patrones_ds,considera_importante_etica_ddhh_ds,considera_formacion_sector_publico_en_ia_ds,verticales_ds,nivel_ingles_ds,score,mod_gob_datos_TERMINADO,mod_design_desploy_TERMINADO,mod_gob_ia_TERMINADO,mod_react_basic_TERMINADO,mod_react_avanzado_TERMINADO,mod_node_js_TERMINADO,mod_javascript_TERMINADO,mod_challenge_backenv_TERMINADO,mod_node_js_CURSANDO,mod_react_avanzado_CURSANDO,mod_design_desploy_CURSANDO,mod_gob_datos_CURSANDO,mod_gob_ia_CURSANDO,niv_estudio_perfil_dev,niv_estudio_perfil_ds,niv_estudio_perfil_pm,nivel_estudio,considera_importante_etica_ddhh,considera_formacion_sector_publico_en_ia,perfil
A0940,Peru,Sector Privado,Tecnología e Innovación,Ingeniera Informática,Ingeniero de Software Technical Leader,Docencia en Tecnologías de Información,solo_sabe_programar,'+10 años,Nivel de conocimiento intermedio,,,,,,,,,JR,,,,,SR,,NO,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,110,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,10,10,3
A0941,Peru,Sector Público,Justicia,Abogada,Experta Legal Asesors,Talleres de Técnica legislativa para elaboración de proyectos normativos en entidades públicas,solo_sabe_programar,'+5 años,Nivel de conocimiento alto,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,,,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,SI,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),8,5,9,8,8,9,9,10,10,IA y Justicia,"Básico (Pre A1, A1, A2)",76,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A0942,Argentina,Sector Privado,Otras,Economista y magiste en estadistica aplicada,Consultor,"No, pero me interesa mucho hacerlo",solo_sabe_programar,3 a 5 años,Nivel de conocimiento intermedio,JR,,,,,,,JR,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,8,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,57,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0943,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,7,10,10,8,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,54,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,3
A0944,Argentina,Sector Público,Administración Pública,Ingenieria en Sistemas,directora de tecnologias de la informacion,no,principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),7,9,10,10,6,9,9,7,10,IA y Sector Público,"Básico (Pre A1, A1, A2)",77,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A0945,Argentina,Sector Privado,Otras,Periodista,"Soy redactora del medio periodístico, encargada de prensa y difusión de la institución que promueve la economía circular y propietaria de la Pyme de productos saludables","Sí, colaboro en labores de prensa y difusión en una institución que promueve la economía circular y el cuidado del medio ambiente.",principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,5,9,10,9,9,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,51,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0946,Argentina,Sector Privado,Tecnología e Innovación,Analista de Datos,Rewards data analytics specialist,no,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento intermedio,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,SSR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,NO,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,"Cuento con título de grado o estudiante avanzado de cualquier carrera, con conocimientos de IA",7,8,8,8,9,8,9,9,9,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,95,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grado_av_con_IA,grado_av_con_IA,10,10,3
A0947,Argentina,Sector Público,Administración Pública,Abogada,Letrada,No,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,TERMINO,0,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0948,Argentina,Sector Público,Justicia,ESTUDIANTE DE DERECHO,'-,SI,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,4,5,8,8,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,44,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,2
A0949,Peru,Sector Privado,Tecnología e Innovación,Ingeniería de Sistemas Computacionales,Fulfillment IT Engineer,Voluntariado en la Red Universitaria de Dirección de Proyectos,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento bajo,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,JR,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o falta acreditación en automatización y/o IA.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0950,Colombia,Sector Privado,Salud,Desarrollador de sistemas de información,Consultor,Colaborador en investigación biomédica en laboratorio de salud fundación universitaria del área andina,solo_sabe_programar,1 a 3 años,Nivel de conocimiento alto,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,JR,SSR,JR,JR,JR,Sin Conocimiento,Sin Conocimiento,JR,JR,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o falta acreditación en automatización y/o IA.,10,9,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,58,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0951,Argentina,Sector Público,Administración Pública,Economista,Soy la Auditora Interna Titular,Soy Docente e Investigadora de Macroeconomía,principiante,,,,,,,,,,,,,,,,,,SI,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,10,10,10,10,IA y Sector Público,"Avanzado (C1, C2)",90,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A0952,Peru,Sector Público,Tecnología e Innovación,INGENIERA DE SISTEMAS,ANALISTA QA,INVESTIGO POR MI CUENTA EN MIS TIEMPOS LIBRES,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o falta acreditación en automatización y/o IA.,7,8,10,10,10,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,53,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0953,Argentina,Sector Privado,Otras,ABOGADO Y ESTUDIANTE DE ECONOMIA,ABOGADO JUNIOR,ESTUDIO LICENCIATURA EN ECONOMIA EN LA UBA,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,3
A0954,Venezuela,Sector Privado,Educación,Economista,Profesor de Microeconomía I,Tesista de Especialización en Gerencia de Proyectos.,principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,9,10,10,10,9,10,IA y Sector Público,"Intermedio (B1, B2)",88,0,0,0,0,0,0,0,0,0,0,0,0,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A0955,Bolivia,Sector Público,Administración Pública,Economista,Analista Financiero Económico,No,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento intermedio,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,9,9,10,10,9,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,56,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0956,Bolivia,Sector Público,Administración Pública,Economista,Analista Económico Financiero,no,principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),9,9,9,10,8,8,10,10,10,IA y Sector Público,"Intermedio (B1, B2)",83,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A0957,Argentina,Sector Privado,Otras,Estudiante de medicina,Community manager,Doy clases de Inglés en casa,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento bajo,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,8,10,10,10,8,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,55,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,solo_sabe_programar,,,solo_sabe_programar,0,0,3
A0958,Ecuador,Sector Público,Educación,Economista,Analista de acreditación,Investigación universitaria empírica,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,7,10,8,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,54,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0959,Peru,Sector Privado,Otras,Docente,Asistente,"Por el momento, no.",principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,7,7,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,53,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,3
A0960,Peru,Sector Privado,Educación,COMUNICADORA - PERIODISTA,DIRECTORA,SI,principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,"Cuento con título de grado o estudiante avanzado de cualquier carrera, con conocimientos de IA",8,8,10,7,8,10,10,10,10,IA y educación,"Básico (Pre A1, A1, A2)",81,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grado_av_con_IA,,grado_av_con_IA,0,0,3
A0961,Guatemala,Sector Público,Otras,Actuario,Oficial Asociado de Registro,No,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,9,9,10,9,10,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,55,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0962,Argentina,Sector Privado,Administración Pública,Analista contable y ayuda en sistema,Analista contable,"Colaboracion y asesorías de proyectos gubernamentales, trabajo en depto. Finanzas",solo_sabe_programar,Menos de 1 año,Nivel de conocimiento bajo,JR,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,JR,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,9,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,58,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0963,Uruguay,Sector Público,Administración Pública,Contadora Pública,"Encargada de sección - Coordinación de Proyectos de la División de Planificación, Estudios y Coordinación",no,principiante,,,,,,,,,,,,,,,,,,SI,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),8,9,9,10,10,10,10,9,8,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,103,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,10,10,3
A0964,Argentina,Sector Privado,Tecnología e Innovación,Licenciado en Análisis de Sistemas,Director de operaciones para Salud y Seguros,No,solo_sabe_programar,'+10 años,Nivel de conocimiento bajo,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,Sin Conocimiento,,Sin Conocimiento,JR,Sin Conocimiento,NO,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),7,8,7,8,8,9,8,8,7,8,8,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,86,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,8,8,3
A0965,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,8,1,10,9,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,47,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,2
A0966,Peru,Sector Privado,Tecnología e Innovación,ECONOMISTA,Coordinador de Proyectos Especiales,"He realizado actividades de voluntariado en el Programa Guerrero Emprendedor proporcionando acompañamiento y asesoría a microemprendedoras y microemprendedores en temas de estrategias de venta , digitalización, educación financiera.",principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,9,10,10,8,10,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,55,0,0,0,TERMINO,TERMINO,TERMINADO,0,TERMINO,0,CURSANDO,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0967,Argentina,Sector Privado,Tecnología e Innovación,Analista Jr de IT,Analista Jr SQL,no,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,10,10,10,10,10,7,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,56,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0968,Argentina,Sector Privado,Otras,"Monotributista, trabajo en el sector de transporte",Titular,no,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento intermedio,JR,,,,,,,JR,,,,,,,,NO,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,8,10,9,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,56,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,solo_sabe_programar,,,solo_sabe_programar,0,0,3
A0969,Argentina,Sector Público,Administración Pública,Abogada,Administrativo,Docencia en la UNNE,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,7,7,9,9,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,51,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,3
A0970,Argentina,Sector Público,Administración Pública,Abogada,Coordinadora,No,principiante,,,,,,,,,,,,,,,,,,SI,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,8,10,10,10,10,IA y Sector Público,"Avanzado (C1, C2)",88,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A0971,Bolivia,Sector Público,Otras,Contador Público,Analista de datos de contabilidad,Si,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento bajo,JR,JR,JR,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,NO,quiere_programar,sin_datos,"Cuento con título de grado o soy estudiante avanzado de carrera informática, o tengo experiencia acreditada con automatización y/o IA.",8,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,57,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grado_av_con_IA,,,grado_av_con_IA,0,0,3
A0972,Argentina,Sector Público,Administración Pública,Psicólogo,Asesor,No,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,9,9,9,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,56,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,principiante,,,principiante,0,0,3
A0973,Argentina,Sector Privado,Otras,Ingeniero,Asistente de servicios,No,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o falta acreditación en automatización y/o IA.,10,10,10,10,10,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,58,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0974,Argentina,Sector Privado,Salud,Administración,Administrativo,No,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento bajo,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,NO,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,9,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,58,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,solo_sabe_programar,,,solo_sabe_programar,0,0,3
A0975,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,9,5,10,7,10,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,49,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,2
A0976,Argentina,Sector Público,Educación,Lic. en Administración,Secretario de Vinculación Tecnológica,"Docencia de grado y posgrado, docente investigador",principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,110,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,10,10,3
A0977,Argentina,Sector Privado,Otras,Gastronomía,Runner,No.,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento bajo,JR,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,4,10,10,10,8,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,51,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,solo_sabe_programar,,,solo_sabe_programar,0,0,3
A0978,Argentina,Sector Privado,Tecnología e Innovación,Soporte tecnico,Soporte técnico,No,solo_sabe_programar,Menos de 1 año,Nivel de conocimiento intermedio,JR,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,JR,Sin Conocimiento,JR,Sin Conocimiento,,Sin Conocimiento,Sin Conocimiento,Sin Conocimiento,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,8,10,10,10,10,6,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,53,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,solo_sabe_programar,,,solo_sabe_programar,0,0,3
A0979,Argentina,Sector Privado,Justicia,Abogada,Abogada Asociada,Colaboración en fundaciones que asisten personas en situación de vulnerabilidad,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,9,9,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,57,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A0980,Peru,Sector Privado,Tecnología e Innovación,Ing. Industrial,Analista de Business Intelligence,No,solo_sabe_programar,1 a 3 años,Nivel de conocimiento intermedio,,,,,,,,JR,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,7,7,10,10,10,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,52,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,solo_sabe_programar,,,solo_sabe_programar,0,0,3
A0981,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,8,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,57,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,3
